Facility Id,State,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? ,Reporting_Year,2021 Total reported direct emissions,2020 Total reported direct emissions
1007645,PA,562212.0,"C,HH",Waste,47985.198,455.9,47529.0,0.298,,,,,,,,,,456.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47528.75,,,,N,N,N,2023,48527.098,60734.548
1006197,CA,562212.0,HH,Waste,40169.25,0.0,40169.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40169.25,,,,N,N,N,2023,26325.5,15021.5
1000048,IN,336350.0,C,Other,26842.806,26797.4,16.5,28.906,,,,,,,,,,26842.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,27385.992,22579.148
1004327,AR,331313.0,C,Metals,61843.068,61779.5,29.0,34.568,,,,,,,,,,61843.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,68152.844,48298.968
1007622,LA,324110.0,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",633553.722,628964.4,2037.25,2552.072,,,,,,,,,,357088.972,,,,,,,,,,,,,,,,,,,,,,,,,276464.75,,,,,,,,,,,,N,N,N,2023,459817.12,372166.63
1003081,MS,325211.0,C,Other,56461.488,56403.4,26.5,31.588,,,,,,,,,,56461.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,56828.936,55072.492
1004178,NC,325211.0,C,Other,35596.364,35559.1,17.0,20.264,,,,,,,,,,35596.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,47400.872,47904.62
1007291,MD,562212.0,"C,HH",Waste,25772.15,45.4,25726.75,0.0,,,,,,,,,,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25726.75,,,,N,N,N,2023,16060.442,16106.03
1013670,WV,325194.0,C,Chemicals,96979.436,96879.7,45.5,54.236,,,,,,,,,,96979.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,101391.868,79411.752
1007401,OH,325194.0,C,Chemicals,26877.848,26849.9,12.75,15.198,,,,,,,,,,26877.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,26970.348,48314.968
1007263,OR,325193.0,"C,PP","Other,Suppliers of CO2",38610.604,38570.6,18.25,21.754,,,,,,,,,,38610.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,38466.256,35520.616
1010353,TX,211130.0,"C,W-PROC",Petroleum and Natural Gas Systems,52032.206,46963.4,5062.25,6.556,,,,,,,,,,11525.456,,,,,,,,,,,,,,,,,,,40506.75,,,,,,,,,,,,,,,,,,N,N,N,2023,46926.154,60413.092
1007264,ID,325193.0,C,Other,44427.032,44381.0,21.0,25.032,,,,,,,,,,44427.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,6659.924,15623.092
1003268,IL,331110.0,"C,Q",Metals,24279.296,24264.5,6.75,8.046,,,,,,,,,,14205.396,,,,,,,,,,,,10073.9,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,35073.788,30371.288
1005184,AK,486110.0,C,Other,70994.532,70921.1,33.5,39.932,,,,,,,,,,70994.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,72699.974,63920.46
1005781,AK,486110.0,C,Other,23797.662,23715.6,24.25,57.812,,,,,,,,,,23797.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,24416.154,26580.02
1005491,AL,331110.0,C,Metals,564329.076,563747.1,265.5,316.476,,,,,,,,,,564329.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,558098.248,467304.04
1005707,ID,311313.0,"C,S,TT","Minerals,Waste",262054.106,205339.2,56574.25,140.656,,,,,,,,,,188766.856,,,,,,,,,,,,,,16820.5,,,,,,,,,,,,,,,,,,,,,,56466.75,Y,N,N,2023,353015.946,349799.658
1005712,ID,311313.0,"C,S",Minerals,201358.202,201120.4,104.0,133.802,,,,,,,,,,188760.802,,,,,,,,,,,,,,12597.4,,,,,,,,,,,,,,,,,,,,,,,Y,N,N,2023,281952.164,252307.822
1006412,ID,311313.0,"C,S,TT","Minerals,Waste",282864.03,272817.5,9790.25,256.28,,,,,,,,,,223522.98,,,,,,,,,,,,,,49726.8,,,,,,,,,,,,,,,,,,,,,,9614.25,Y,N,N,2023,284765.218,285996.076
1007178,AL,221112.0,D,Power Plants,28403.544,28374.5,13.25,15.794,,,,,,,,,,,28403.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,27826.996,22422.116
1004732,TX,325199.0,C,Chemicals,81718.992,81634.6,38.5,45.892,,,,,,,,,,81718.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,80096.548,83200.736
1005432,OK,481111.0,C,Other,34261.918,34216.3,18.5,27.118,,,,,,,,,,34261.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,38164.568,40397.118
1004417,CA,562212.0,"C,HH",Waste,123236.0,0.0,123236.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123236.0,,,,N,N,N,2023,110383.5,129155.5
1005327,AL,331511.0,C,Metals,169389.734,168647.7,277.75,464.284,,,,,,,,,,169389.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,175269.832,147810.112
1008041,WY,212323.0,C,Other,53087.394,53031.2,25.5,30.694,,,,,,,,,,53087.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,52598.04,52817.392
1006354,MN,311313.0,"C,S,TT","Minerals,Waste",304856.036,270748.2,33025.5,1082.336,,,,,,,,,,250964.986,,,,,,,,,,,,,,21493.8,,,,,,,,,,,,,,,,,,,,,,32397.25,Y,N,N,2023,292276.918,260091.952
1005751,MN,311313.0,"C,S,TT","Minerals,Waste",327865.604,250517.8,75284.75,2063.054,,,,,,,,,5328.7,208653.104,,,,,,,,,,,,,,45119.5,,,,,,,,,,,,,,,,,,,,,,74093.0,Y,N,Y,2023,385350.442,314639.96
1005753,ND,311313.0,"C,S,TT","Minerals,Waste",488892.74,428700.9,58268.25,1923.59,,,,,,,,,4545.4,394260.39,,,,,,,,,,,,,,37471.1,,,,,,,,,,,,,,,,,,,,,,57161.25,Y,N,N,2023,484615.522,417797.612
1006877,MN,311313.0,"C,S,TT","Minerals,Waste",312833.746,267477.2,44305.5,1051.046,,,,,,,,,5.3,245758.246,,,,,,,,,,,,,,23381.0,,,,,,,,,,,,,,,,,,,,,,43694.5,Y,N,N,2023,288160.642,277534.058
1002552,OK,562212.0,"C,HH",Waste,307075.236,42.9,306993.0,39.336,,,,,,,,,10941.5,98.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306976.25,,,,N,N,N,2023,201369.748,233353.646
1000007,NM,327420.0,C,Minerals,15755.34,15738.9,7.5,8.94,,,,,,,,,,15755.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,15259.592,14084.496
1005175,OK,327420.0,C,Minerals,92223.352,92128.0,43.5,51.852,,,,,,,,,,92223.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,99824.824,94862.692
1004845,NM,327420.0,C,Minerals,46036.876,45989.2,21.75,25.926,,,,,,,,,,46036.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,44340.184,40892.996
1007404,CO,327420.0,C,Minerals,74893.268,74816.0,35.25,42.018,,,,,,,,,,74893.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,65717.052,65195.504
1005590,PA,324110.0,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",122544.272,121190.4,858.0,495.872,,,,,,,,,,119543.052,,,,,,,,,,,,,,,,,,,,,,,,,3001.22,,,,,,,,,,,,N,N,N,2023,125098.256,115865.742
1006919,KY,325212.0,C,Other,161361.198,160494.3,322.75,544.148,,,,,,,,,,161361.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,188662.742,147839.008
1001962,LA,325110.0,C,Chemicals,771321.482,769786.7,504.0,1030.782,,,,,,,,,,771321.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,733592.372,670040.384
1005072,PR,325412.0,C,Chemicals,61780.352,61569.4,62.25,148.702,,,,,,,,,,61780.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,41579.632,49616.696
1008730,OH,221112.0,D,Power Plants,1277562.116,1276265.0,591.75,705.366,,,,,,,,,,,1277562.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,1404363.296,1353140.936
1004746,WA,334413.0,"C,I",Other,18420.963379,2219.6,1.0,2220.1,3214.224,6382.199379,4094.88,288.96,,,,,,2221.792,,,,,,16199.171379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,15173.327182,13822.228985
1006810,PA,327212.0,"C,N",Minerals,34495.5,34468.1,12.5,14.9,,,,,,,,,,26694.2,,,,,,,,,7801.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,37874.002,39873.098
1004508,OH,327212.0,"C,N",Minerals,75178.808,75112.5,30.25,36.058,,,,,,,,,,62977.008,,,,,,,,,12201.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,92509.6,61440.352
1007341,AK,562212.0,"C,HH",Waste,175759.3,57.3,175702.0,0.0,,,,,,,,,,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175702.0,,,,N,N,N,2023,170583.85,126256.15
1007839,CA,562212.0,HH,Waste,29169.5,0.0,29169.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29169.5,,,,N,N,N,2023,37709.5,54720.5
1005392,TX,562212.0,HH,Waste,117219.75,0.0,117219.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117219.75,,,,N,N,N,2023,105041.0,97542.75
1002576,NY,312120.0,"C,PP","Other,Suppliers of CO2",22487.77,22465.1,10.75,11.92,,,,,,,,,3071.3,22487.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,27481.116,25378.7
1006111,OH,312120.0,C,Other,29821.856,29773.7,19.25,28.906,,,,,,,,,3428.8,29821.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,34911.082,32337.488
1002867,CA,312120.0,C,Other,29572.14,29520.6,20.25,31.29,,,,,,,,,4080.9,29572.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,31267.998,31614.708
1003352,CO,312120.0,C,Other,35739.816,35703.1,16.75,19.966,,,,,,,,,,35739.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,43710.734,42067.97
1003176,VA,312120.0,C,Other,29532.488,29501.8,14.0,16.688,,,,,,,,,,29532.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,36805.012,37074.86
1003224,TX,312120.0,C,Other,34777.91,34740.8,16.25,20.86,,,,,,,,,3883.0,34777.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,44256.038,44712.56
1002915,NH,312120.0,"C,PP","Other,Suppliers of CO2",10838.138,10822.4,6.5,9.238,,,,,,,,,912.5,10838.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,15747.556,13396.914
1006147,FL,312120.0,"C,PP","Other,Suppliers of CO2",52175.278,52105.5,29.25,40.528,,,,,,,,,3106.3,52175.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,56286.14,55506.09
1006904,GA,312120.0,C,Other,18719.486,18669.6,18.0,31.886,,,,,,,,,5956.2,18719.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,21226.658,19672.81
1003525,NJ,312120.0,C,Other,20977.288,20948.6,12.0,16.688,,,,,,,,,1428.3,20977.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,24308.976,21566.952
1002515,NM,211130.0,"C,PP,UU,W-PROC","Injection of CO2,Petroleum and Natural Gas Systems,Suppliers of CO2",91378.946,88764.4,2569.25,45.296,,,,,,,,,,78498.504,,,,,,,,,,,,,,,,,,,12880.442,,,,,,,,,,,,,,,,,,N,N,N,2023,93385.218,95492.496
1005770,IL,211130.0,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",290345.67,287011.5,3173.25,160.92,,,,,,,,,,272192.276,,,,,,,,,,,,,,,,,,,18153.394,,,,,,,,,,,,,,,,,,N,N,N,2023,300870.432,279699.31
1005705,MN,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,86135.976,85798.2,289.5,48.276,,,,,,,,,,85886.676,,,,,,,,,,,,,,,,,,,,249.3,,,,,,,,,,,,,,,,,N,N,N,2023,83212.686,65609.304
1001559,IA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,82854.688,82663.7,144.5,46.488,,,,,,,,,,82749.088,,,,,,,,,,,,,,,,,,,,105.6,,,,,,,,,,,,,,,,,N,N,N,2023,82555.84,77053.26
1001560,IL,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,60343.874,60073.2,237.0,33.674,,,,,,,,,,60134.824,,,,,,,,,,,,,,,,,,,,209.05,,,,,,,,,,,,,,,,,N,N,N,2023,59479.026,54224.446
1000245,ND,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,90855.258,90645.3,159.0,50.958,,,,,,,,,,90738.908,,,,,,,,,,,,,,,,,,,,116.35,,,,,,,,,,,,,,,,,N,N,N,2023,87095.422,81961.292
1001558,ND,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,90406.31,90108.4,247.25,50.66,,,,,,,,,,90201.26,,,,,,,,,,,,,,,,,,,,205.05,,,,,,,,,,,,,,,,,N,N,N,2023,88291.118,53155.45
1004929,KS,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,7025.03,5294.3,1727.75,2.98,,,,,,,,,,5298.28,,,,,,,,,,,,,,,,,,,,1726.75,,,,,,,,,,,,,,,,,N,N,N,2023,3464.894,24488.47
1004926,IA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,30814.436,30225.7,571.75,16.986,,,,,,,,,,30256.536,,,,,,,,,,,,,,,,,,,,557.9,,,,,,,,,,,,,,,,,N,N,N,2023,27412.212,33986.886
1004928,MI,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,26491.954,25442.9,1034.75,14.304,,,,,,,,,,25468.904,,,,,,,,,,,,,,,,,,,,1023.05,,,,,,,,,,,,,,,,,N,N,N,2023,29950.814,33095.096
1005235,TN,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,38550.762,36394.2,2136.0,20.562,,,,,,,,,,36431.512,,,,,,,,,,,,,,,,,,,,2119.25,,,,,,,,,,,,,,,,,N,N,N,2023,59378.884,56135.652
1005245,IN,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,60557.026,59608.9,914.75,33.376,,,,,,,,,,59670.076,,,,,,,,,,,,,,,,,,,,886.95,,,,,,,,,,,,,,,,,N,N,N,2023,43792.7,48254.284
1009589,TN,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,44559.704,38676.2,5861.75,21.754,,,,,,,,,,38714.904,,,,,,,,,,,,,,,,,,,,5844.8,,,,,,,,,,,,,,,,,N,N,N,2023,35594.59,45259.098
1011138,LA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,39079.464,36170.2,2889.0,20.264,,,,,,,,,,36206.764,,,,,,,,,,,,,,,,,,,,2872.7,,,,,,,,,,,,,,,,,N,N,N,2023,35525.674,48520.09
1004932,TX,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,9261.07,8192.1,1064.5,4.47,,,,,,,,,,8199.92,,,,,,,,,,,,,,,,,,,,1061.15,,,,,,,,,,,,,,,,,N,N,N,2023,1185.596,17093.748
1004930,KS,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,19838.24,15801.8,4027.5,8.94,,,,,,,,,,15815.34,,,,,,,,,,,,,,,,,,,,4022.9,,,,,,,,,,,,,,,,,N,N,N,2023,25750.672,31541.952
1013036,LA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,82073.396,80603.1,1425.0,45.296,,,,,,,,,,80684.996,,,,,,,,,,,,,,,,,,,,1388.4,,,,,,,,,,,,,,,,,N,N,N,2023,58641.64,68984.302
1004776,KS,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,23790.972,20782.1,2997.25,11.622,,,,,,,,,,20801.372,,,,,,,,,,,,,,,,,,,,2989.6,,,,,,,,,,,,,,,,,N,N,N,2023,26313.366,32690.752
1005238,MS,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,42167.264,35880.0,6267.0,20.264,,,,,,,,,,35915.864,,,,,,,,,,,,,,,,,,,,6251.4,,,,,,,,,,,,,,,,,N,N,N,2023,41196.17,44472.348
1004923,MI,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,17252.136,16820.1,422.5,9.536,,,,,,,,,,16837.436,,,,,,,,,,,,,,,,,,,,414.7,,,,,,,,,,,,,,,,,N,N,N,2023,20048.086,24240.024
1013314,LA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,79726.268,74644.5,5039.75,42.018,,,,,,,,,,74720.568,,,,,,,,,,,,,,,,,,,,5005.7,,,,,,,,,,,,,,,,,N,N,N,2023,60480.732,63948.916
1013969,IN,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,6125.38,5260.9,861.5,2.98,,,,,,,,,,5266.18,,,,,,,,,,,,,,,,,,,,859.2,,,,,,,,,,,,,,,,,N,N,N,2023,20587.876,28705.196
1005953,IA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,7995.076,6436.5,1555.0,3.576,,,,,,,,,,6441.976,,,,,,,,,,,,,,,,,,,,1553.1,,,,,,,,,,,,,,,,,N,N,N,2023,7551.83,25497.314
1005242,KY,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,51492.058,50807.7,655.75,28.608,,,,,,,,,,50860.208,,,,,,,,,,,,,,,,,,,,631.85,,,,,,,,,,,,,,,,,N,N,N,2023,35796.636,41047.908
1005060,MO,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,39486.706,24809.7,14663.0,14.006,,,,,,,,,,24824.956,,,,,,,,,,,,,,,,,,,,14661.75,,,,,,,,,,,,,,,,,N,N,N,2023,29028.354,40575.876
1009733,KS,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,12624.914,9731.3,2888.25,5.364,,,,,,,,,,9739.464,,,,,,,,,,,,,,,,,,,,2885.45,,,,,,,,,,,,,,,,,N,N,N,2023,6275.282,12695.064
1014584,LA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,64757.706,64665.6,55.75,36.356,,,,,,,,,,64732.456,,,,,,,,,,,,,,,,,,,,25.25,,,,,,,,,,,,,,,,,N,N,N,2023,0.0,0.0
1005243,LA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,26069.01,23765.1,2290.5,13.41,,,,,,,,,,23788.26,,,,,,,,,,,,,,,,,,,,2280.75,,,,,,,,,,,,,,,,,N,N,N,2023,31843.246,40130.972
1006178,MI,562212.0,HH,Waste,29610.75,0.0,29610.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29610.75,,,,N,N,N,2023,31016.25,18417.5
1007710,CA,562212.0,"C,HH",Waste,67443.25,112.0,67331.25,0.0,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67331.25,,,,N,N,N,2023,51915.25,37467.3
1004003,AZ,562212.0,HH,Waste,32298.0,0.0,32298.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32298.0,,,,N,N,N,2023,27743.75,68624.0
1001908,AZ,325311.0,"C,V",Chemicals,415928.616,24771.9,11.75,391144.966,,,,,,,,,,24797.656,,,,,,,,,,,,,,,,,391130.96,,,,,,,,,,,,,,,,,,,,N,N,N,2023,360042.22,442395.318
1006777,OH,562212.0,"C,HH",Waste,699294.748,107.7,699186.75,0.298,,,,,,,,,,107.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699186.75,,,,N,N,N,2023,573401.45,494306.75
1004352,NV,562212.0,"C,HH",Waste,74585.094,82.0,74420.25,82.844,,,,,,,,,22856.0,199.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74385.25,,,,N,N,N,2023,98533.256,206126.396
1000793,WV,325211.0,C,Other,40457.648,40416.0,19.0,22.648,,,,,,,,,,40457.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,44964.58,45035.58
1002596,WI,322230.0,C,Pulp and Paper,24684.158,24658.7,11.75,13.708,,,,,,,,,,24684.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,29172.54,29345.04
1001423,AZ,221112.0,"C,D",Power Plants,127427.224,127296.8,59.5,70.924,,,,,,,,,,40555.796,86871.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,63757.712,81109.748
1001422,AZ,221112.0,"C,D",Power Plants,1413916.988,1412475.2,657.75,784.038,,,,,,,,,,533564.452,880352.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023,1287564.808,1659120.48
1005906,AR,327213.0,"C,N",Minerals,34015.788,33985.1,14.0,16.688,,,,,,,,,,29879.388,,,,,,,,,4136.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,37521.88,36381.732
1008034,MI,562212.0,"C,HH",Waste,191939.6,139.6,191800.0,0.0,,,,,,,,,,139.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191800.0,,,,N,N,N,2023,213862.45,189944.55
1005385,OH,331210.0,C,Metals,61586.568,61523.0,29.0,34.568,,,,,,,,,,61586.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,58550.68,57855.632
1002916,NE,311221.0,"C,II","Other,Waste",1115108.488,1102222.4,7676.75,5209.338,,,,,,,,,13772.8,1110448.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4660.25,,,N,N,Y,2023,1092684.268,821896.492
1001945,MN,311221.0,"C,II,PP","Other,Suppliers of CO2,Waste",165658.676,164990.5,567.75,100.426,,,,,,,,,2166.9,165171.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.75,,,N,N,N,2023,173696.904,172749.802
1003215,IN,311224.0,C,Other,50763.108,50710.5,24.0,28.608,,,,,,,,,,50763.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,47169.372,52801.552
1005935,NE,311224.0,C,Other,99125.214,98709.8,156.75,258.664,,,,,,,,,,99125.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,147112.274,158309.996
1005940,ND,311224.0,C,Other,46348.424,46300.2,22.0,26.224,,,,,,,,,,46348.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,42600.138,44384.432
1004649,IN,331314.0,C,Metals,33755.172,33720.1,16.0,19.072,,,,,,,,,,33755.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,35550.516,47815.22
1002795,TN,331315.0,C,Metals,208741.964,208526.6,98.25,117.114,,,,,,,,,,208741.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,203786.132,158260.104
1003456,PA,562212.0,"C,HH",Waste,21666.16,91.5,21486.75,87.91,,,,,,,,,24376.2,216.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21449.25,,,,N,N,N,2023,21432.254,23291.746
1006659,AL,327310.0,H,Minerals,1058822.438,1054894.2,1497.75,2430.488,,,,,,,,,,,,,,,1058822.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023,908192.74,927478.25
1007566,WV,327310.0,"C,H",Minerals,846191.73,843723.5,900.75,1567.48,,,,,,,,,,2766.504,,,,,843425.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023,900616.712,866766.086
1006199,AZ,611310.0,C,Other,63883.16,63817.4,30.0,35.76,,,,,,,,,,63883.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,59497.476,59391.476
1006203,KS,325193.0,"C,PP","Other,Suppliers of CO2",104536.156,104428.2,49.25,58.706,,,,,,,,,,104536.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,103611.36,101169.92
1002209,AR,327410.0,"C,S",Minerals,419337.866,418837.0,168.0,332.866,,,,,,,,,,163645.266,,,,,,,,,,,,,,255692.6,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,427193.956,416896.442
1005801,AR,331221.0,"C,Q",Metals,31146.768,31124.3,10.25,12.218,,,,,,,,,,21959.968,,,,,,,,,,,,9186.8,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,52644.944,65059.348
1006644,TX,325199.0,C,Chemicals,84320.432,84233.3,39.75,47.382,,,,,,,,,,84320.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,67258.296,64880.056
